,manner_degree,title,price,like,chat,view,category,time,article,total_area_revised
4658,36.6,갤럭시워치4클래식,250000,0,0,116,디지털기기,2.0,"
상태좋구 한달미만착용
집에 굴러댕기길래 판매해요
큰사이즈입니다
",서울
4659,37.2,갤럭시 워치4 클래식 42mm,100000,3,3,147,디지털기기,2.0,"
구입 후 두달 착용
생활기스  거의 없음
정상 작동
케이스 2개 + 충전선
박스는 없습니다_  
다른 시계가 생겨 착용을 안하여 싼가격에 물건 올립니다_ [가지고 있어도 사용을 안할껏 같네요_]
거래장소: 충정로역 4번출구
유감스럽지만 네고는 없습니다_
",서울
4660,36.9,갤럭시워치4 46mm 메탈 쥬빌레 스트랩 로즈골드&실버,13000,2,0,158,기타 중고물품,2.0,"
💕갤럭시워치4 46mm 메탈 쥬빌레 스트랩💕
⚠️먼저 아래 설명을 잘 읽어주세요
제가 사용할려고 구매하였으나 착용 방법을 몰라서 
판매합니다!! ㅜㅜ 
저도 착용 방법을 몰라서 판매하는거라서 구매하신 후 
“어떻게 착용하나요?” 와 같은 질문에는 답변드릴 수가 없습니다 ㅠㅠ 
보호필름 그대로 부착이 되어있고 몇 번 결합 시도를 해서 그런지 결합부위?에 기스가 좀 있어서 싸게 올립니다!착용하면 전혀 안보이는 부분이고요…
호환여부는 4번 째 사진 확인해주세요!!
⚠️반품 불가하니 신중한 구매 부탁드리겠습니다!
📮배송안내📮              
GS편의점택배 제주도 도서 산간 제외 3000원
(제주도 도서 산간인 경우 +4000원 추가 요금 발생)
GS반값택배 제주도 도서 산간 제외 1600원
",인천
4661,41.4,겔럭시워치 3 45mm 블루투스,100000,9,0,359,디지털기기,2.0,"
사용감 있고 불량 없어요
풀박이네여
21년형 45mm
줄은 3종류입니다
",인천
4662,36.6,갤럭시워치4클래식,250000,0,0,116,디지털기기,2.0,"
상태좋구 한달미만착용
집에 굴러댕기길래 판매해요
큰사이즈입니다
",서울
4663,36.6,갤럭시워치4 클래식 46mm - SSS(액세서리 풀장착),300000,3,1,240,디지털기기,2.0,"
이번년도 1월에 구매하고 딱 두 번 찬 게 전부입니다.
흠집 하나도 없습니다.
밀레니엄루프줄이랑 베젤링, 이너 베젤링, 강화유리 필름, 하드 케이스 전부 사비로 구매해서 착용한 제품입니다.
",경기도
4664,40.8,(미개봉 새상품) 갤럭시 워치4 클래식 워치페이스 튜닝,290000,36,35,4976,디지털기기,4.0,"
갤럭시 워치4 클래식 롤렉스 및 워치 페이스 튜닝한 제품 판매합니다.
*미개봉 새상품 개봉후 튜닝 + 액정보호필름 포함
*색상 및 사이즈 : 실버 , 46mm
*제조일 : 22년 4월
*WiFi + GPS + 블루투스
*일반 알루미늄 베젤 블랙 색상은 추가금 없음
*톱니형 베젤링은 추가금 25,000원  
*원하는 워치 페이스만 선택하시면됩니다.
*메탈스트랩은 미포함 , 메탈스트랩 사진은 참고용
*기본 스트랩 보다 메탈 실버 색상이나 금장 들어간 메탈 스트랩이 가장 이쁩니다.
*현장에서 미개봉 새상품 확인후 개봉 -> 본인 갤럭시 웨어러블에 워치 등록 -> 튜닝 작업진행(30분 정도 소요 , 미리 작업 진행시 제품 초기화 때문에 재작업 필요)
교대역 근처 직거래
",부산
4665,39.4,갤럭시 워치 액티브 2 44mm 블랙 + 정품 가죽 스트랩(미개봉),110000,7,2,633,디지털기기,2.0,"
삼성 갤럭시 워치 액티브 44m 스테인리스 
블랙이고 블루투스 버젼입니다
상태는 양호합니다
+ 스트랩 삼성 정품 블랙 가죽(미개봉) 추가로 드리겠습니다
상태양호한편입니다
",경기도
4666,45.0,갤럭시  워치 클래식 46m 블루투스,190000,0,0,213,기타 중고물품,2.0,"
상태  멀쩡 해용  새거 나 다름 없어용
상태는 양호 합니다
블루투스 입니다. 
구입 한지는  1년  미만  작년 1ㅇ월 구입후
사용 횟수 는  회사  용 10회 미만  으로 잠깐 쓰고 말앗어요.
보관 만 하고 있습니다
직접 오셔야 됩니다.
원가는 25만원  입니다.  
충전기 있어요. 환불 불가 입니다
깍끼 ㄴㄴ  찔려보기 ㄴㄴ
",울산
4667,46.8,갤럭시 워치 기어 스포츠 팝니다,30000,14,2,596,디지털기기,2.0,"
다른 워치 구매해서 판매합니다. 구성은 보이는게 전붑니다.일할때 착용해서 베젤에 기스좀 있구요.액정은 깨끗합니다.베터리는 아침8시 켜서 오후5시 끄고하면 3일정도 갑니다.기존 충전기 아니고 갤럭시워치용이라 충전속도 더 빠릅니다.기존 충전기 고장으로 2만5천에 따로 구매했던겁니다.
몇일전 올릴때 스트랩 뒷쪽 핀 일자형에서 당기는걸로 교체했습니다.구매하실분만 연락주세요
충전기 빼고 가져가시면 2만5천에 드립니다
",부산
4668,37.2,갤럭시 워치4 클래식 42mm,100000,3,3,147,디지털기기,2.0,"
구입 후 두달 착용
생활기스  거의 없음
정상 작동
케이스 2개 + 충전선
박스는 없습니다_  
다른 시계가 생겨 착용을 안하여 싼가격에 물건 올립니다_ [가지고 있어도 사용을 안할껏 같네요_]
거래장소: 충정로역 4번출구
유감스럽지만 네고는 없습니다_
",서울
4669,37.0,갤럭시 워치 거치대 팝니다.(농구골대),18000,5,0,126,디지털기기,2.0,"
갤럭시 워치용 농구골대 거치대팝니다.
한번 사용하고 필요가 없을듯 하여 팝니다.
- 농구골대 거치대 : 18,000원
",경기도
4670,38.6,갤럭시워치5 하이브리드 래더 스트랩 실버 정품 팝니다,35000,1,1,111,디지털기기,2.0,"
삼성 정품 하이브리드 래더 스트랩입니다
외부는 가죽 안쪽은 고무로 땀과 물에 강한 래더 스트랩입니다
- 미개봉 새상품
- 8월 30일 배송된 새제품
- 선유도역 직거래 희망(조절가능)
",서울
4671,38.1,갤럭시워치 엑티브2 [44mm] (개봉4개월) 고급메탈스트랩,85000,1,1,157,디지털기기,2.0,"
엑티브2  2022년 4월22일에 대리점에서 새거 개봉한 제품 오늘날자로 판매합니다. 상태 양호하구요.  기본스트랩은 제가 메탈로커스텀 할때 사용하지 않아 버렸습니다.
메탈줄은 링케 제품으로 48800원
베젤링도 링케 제품으로  13800원
메탈스틀겁+베젤링  =  62600원 돈입니다.
착용시 사진하고 다르게 고급져보이며 일반 메탈시게처럼 묵직한 느낌납니다.
그래도 4개월 사용이더라도 메탈 특성상 잔기스 사용감있으며 몸통 베젤링 부분은 기스없이 깔끔합니다.
공장초기화 했습니다.
망원역 1번출구에서 거래 합니다.
",서울
4672,39.6,갤럭시워치5 44mm 실버 미개봉,245000,3,2,206,디지털기기,2.0,"
wifi모델이고 오늘 받은 새상품입니다.
",대전
4673,46.8,갤럭시 워치 기어 스포츠 팝니다,30000,14,2,596,디지털기기,2.0,"
다른 워치 구매해서 판매합니다. 구성은 보이는게 전붑니다.일할때 착용해서 베젤에 기스좀 있구요.액정은 깨끗합니다.베터리는 아침8시 켜서 오후5시 끄고하면 3일정도 갑니다.기존 충전기 아니고 갤럭시워치용이라 충전속도 더 빠릅니다.기존 충전기 고장으로 2만5천에 따로 구매했던겁니다.
몇일전 올릴때 스트랩 뒷쪽 핀 일자형에서 당기는걸로 교체했습니다.구매하실분만 연락주세요
충전기 빼고 가져가시면 2만5천에 드립니다
",부산
4674,54.6,갤럭시워치4 44mm 그린 판매 합니다/ 박스포함,160000,19,2,1108,디지털기기,2.0,"
갤럭시 워치4  44mm 그린 판매 합니다.
박스 있으며, 충전기 없음
풀커버 케이스 검정 포함 
스트랩 블랙잇는데 이어주는? 그게 하나 없네요 필요하면 드립니다.
화면 강화필름 붙여져 있으며 베젤링 붙여놨습니다.
베젤링은 맘에 안들면 띄심 됩니다.
기기 상단에 긁힘 있습니다.
베젤링으로 가려져 있는데 액정 기스아닌 기기 기스 입니다.
그외 하자 없습니다.
괴정동 주민센터 인근 거래하며
교환 환불 없습니다.
",대전
4675,44.0,갤럭시 워치 3,100000,5,2,244,디지털기기,2.0,"
제품설명
워치3  특징: 1.구매직후 베젤링보호커버,액정보호기 설치 2.워치3(45mm,LTE버젼)  3.가죽스트랩 포함
다른제품이 생겨서 판매합니당
",경기도
4676,61.4,갤럭시워치5 프로 풀커버 케이스 3종,9000,1,2,91,디지털기기,2.0,"
미사용품
(장착 전이라 사이즈 맞는지 모름)
3종 일괄판매
■ 선입금 
    → 입금 확인 후 상세주소 전달 예정
■ 비대면
    → 얼굴 마주하지 않음
■ 문고리 거래
    → 공동 현관 비번 & 위치 설명 or 사진 첨부 예정. 
※ 한글 읽을 줄 알고 사진 이해할 수 있는 보통 분만 구매해 주시길 바랍니다.
",세종시
4677,38.7,오늘 마지막 팔아요 낼 서울 넘어갑니다 갤럭시워치5 프로 45 mm 블랙 티타늄(BT)+사은품패키지(네이비) 미개봉,420000,2,1,287,디지털기기,2.0,"
미개봉
",경기도
4678,40.2,갤럭시워치4.5 실리콘스트랩,7000,0,0,74,기타 중고물품,2.0,"
개봉만한 새거예요
상세설명은 사진참조하세요
12900원주고 샀어요 배송료포함 15900원이네요
저랑 색이 안어울려서 바로 파는거예요
오늘 받았어요
",경북
4679,36.8,겔럭시워치 5  44mm 삽니다,250000,0,0,74,디지털기기,2.0,"
그라파이트 색상으로 구합니다.
",전남
4680,46.7,(미개봉)갤럭시 워치4 골프에디션 40mm 실버,180000,14,1,261,디지털기기,2.0,"
갤럭시 워치4 골프에디션 40mm 실버 판매합니다.
미개봉 새상품입니다.
",광주
4681,39.6,갤럭시워치5 할인쿠폰 2장(한장남음),20000,1,2,58,디지털기기,2.0,"
제꺼랑 와이프꺼 2장있습니다
연락주세여
",대전
4682,40.8,갤럭시워치4 미개봉 화이트,190000,12,0,330,디지털기기,2.0,"
갤럭시워치4 미개봉 화이트 40
",경기도
4683,39.6,갤럭시워치5프로 블루투스 전용 미개봉풀박스팔아요,420000,3,2,91,디지털기기,2.0,"
상태 ss급
기기상태사진참고
기기
블루투스전용  풀박스
직거래선호
의정부2번출구or의정부3번출구
",경기도
4684,40.5,갤럭시워치 1 42mm 정품,45000,0,0,86,디지털기기,2.0,"
생활기스 있구요.
유리판에는 기스없음.
구성품.시계줄1개.충전기1개.
설명서 있어요.
반품.환불×
택비별도.
",서울
4685,62.9,갤럭시기어3 프런티어 스마트워치,100000,0,0,112,디지털기기,2.0,"
상세스펙
 (운영 정책에 의한 URL 자동 숨김) 
상태 깨끗하고 좋아요
lgt통신사인데 관계없이 다 설정됩니다
전skt로 사용했어요
목동사거리쪽입니다
",서울
4686,40.0,갤럭시워치5 30프로 할인쿠폰,20000,3,2,137,디지털기기,2.0,"
갤럭시워치5 30프로 할인쿠폰 팝니다.
2장 보유중이며 
워치30%할인가격에서 쿠폰판매금액 더하면 됩니다.
만나서거래하셔도되고 선입금후주문으로 하셔도됩니다.
",부산
4687,61.4,갤럭시워치 5 PRO 45mm 액정보호유리 ×3,5000,1,0,45,디지털기기,2.0,"
갤럭시워치5 프로 45mm 액정보호 강화유리
3개 들어잇고 미개봉품인데 박스만 튿어졋어요. 
■ 선입금 
    → 입금 확인 후 상세주소 전달 예정
■ 비대면
    → 얼굴 마주하지 않음
■ 문고리 거래
    → 공동 현관 비번 & 위치 설명 or 사진 첨부 예정. 
※ 한글 읽을 줄 알고 사진 이해할 수 있는 보통 분만 구매해 주시길 바랍니다.
",세종시
4688,40.7,라이언 춘식이 애플워치&갤럭시워치 충전기 거치대,15000,10,1,255,디지털기기,2.0,"
개봉한 제품이고 갤럭시 애플워치 둘다 호환됩니다.
직거래는 영대병원역 투썸플레이스 앞에서 합니다. 
교환환불 안되는점 양해부탁드립니다.
",대구
4689,42.0,갤럭시워치 5 스트랩,19000,3,0,143,디지털기기,2.0,"
갤럭시워치5 40mm사전구매하면서 받은 풀커버스트랩이에요
단순개봉만해봤고 사용안할거같아서 판매해요!
직거래위치는 서울특별시 서초구 사평대로 68 s타워입니다 
택배거래시 3500원 추가되요!
",서울
4690,38.4,갤럭시 워치5 44mm 토트넘 커버&밴드(워치페이스 포함),20000,1,0,289,디지털기기,4.0,"
8월 30일 구매후 한번끼워보고 맘에 안들어 판매합니다.
※갤럭시워치4 44mm 호환 가능합니다
",경북
4691,40.8,(미개봉 새상품) 갤럭시 워치4 클래식 워치 페이스 튜닝,290000,24,19,3368,디지털기기,4.0,"
갤럭시 워치4 클래식 롤렉스 및 워치 페이스 튜닝한 제품 판매합니다.
*미개봉 새상품 개봉후 튜닝 + 액정보호필름 포함
*색상 및 사이즈 : 실버 , 46mm
*제조일 : 22년 4월
*WiFi + GPS + 블루투스
*알루미늄 베젤 골드색상 장착 완료한 상태이고 원하는 워치 페이스만 선택하시면됩니다.
*메탈스트랩은 미포함 , 메탈스트랩 사진은 참고용
*기본 스트랩 보다 메탈 실버 색상이나 금장 들어간 메탈 스트랩이 가장 이쁩니다.
*현장에서 미개봉 새상품 확인후 개봉 -> 본인 갤럭시 웨어러블에 워치 등록 -> 튜닝 작업진행(30분 정도 소요 , 미리 작업 진행시 제품 초기화 때문에 재작업 필요)
교대역 근처 직거래
",부산
4692,37.2,삼성 갤럭시 워치5 30퍼 할인쿠폰 팔아요,20000,1,4,196,디지털기기,2.0,"
제품가에 2 만원 포함해 보내주시면 대신 주문 해드립니다.
",서울
4693,42.7,갤럭시워치4 40mm 박스채 새상품(미개봉) 팝니다.,150000,1,2,142,디지털기기,2.0,"
갤럭시워치4 40mm 실버 색상입니다.
박스채 새상품(미개봉)입니다.
싸게 급처분 합니다.
",경북
4694,36.5,갤럭시워치 액티브2 44mm 골프에디션,120000,4,2,229,디지털기기,2.0,"
화면에 티 잘 안나는 기스 있어요
충전기 줄이 약간 흠집이 있는데 작동에는 문제 없어요
필름 새걸로 바꿔놓았습니다~
",울산
4695,37.1,갤럭시워치3 클래식팝니다,80000,5,1,129,디지털기기,2.0,"
2020년 10월달에 샀습니다.. 블루투스버전입니다..
생활기스있구요..
기본 가죽 미사용  
날개형메탈 일반 메탈이랑 가격부터 틀려요 
 본체커버 충전기있네요..
워치5로 갈아타서 싸게내놓습니다.
용이동 비전아이파크입니다.
",경기도
4696,37.6,갤럭시워치3 45mm,110000,0,0,49,디지털기기,2.0,"
갤럭시워치3 45mm입니다.안양,광명, 군포직거래 가능합니다.
",경기도
4697,36.6,갤럭시워치1 46mm Bluetooth +LTE,40000,4,1,83,디지털기기,2.0,"
- 갤럭시워치1 46mm Bluetooth +LTE
- KT 용 4GB
- 제조일 : 2018.10
- 충전기 포함
- 3년반 정도 사용하였으며 깨끗한 편임
- 장암동 직거래 가능
",경기도
4698,39.1,갤럭시 워치 5 정품 풀커버 팝니다.,20000,3,1,530,디지털기기,2.0,"
오늘 워치5 수령하면서 개봉만 하고 보관중입니다.
",충남
4699,38.9,갤럭시 워치 할인쿠폰 팔아요~,30000,0,1,74,디지털기기,2.0,"
폴드4 사전예약 전용 갤럭시 워치 30% 할인쿠폰 팔아요.
원하시는 제품 가격에 쿠폰가격 30,000원 더해서 입금해 주시면 원하시는 주소로 주문해드려요 !
워치5 프로 45mm (블루투스) 499,000 -> 349,300원 (379,300원)
워치5 프로 45mm (LTE) 528,000 -> 369,600 (399,600원) 
워치5 44mm (블루투스) 329,000 -> 230,300원 (260,300원)
워치5 44mm (LTE) 363,000 -> 254,100 (284,100원)
워치5 40mm (블루투스) 299,000 -> 209,300원 (239,300원)
워치5 40mm (LTE) 330,000 -> 231,000 (261,000원) 
골프에디션 워치5 프로 45mm (블루투스 단일 모델)
549,000 -> 384,300원 (414,300원) 
골프에디션 워치5 44mm (블루투스 단일 모델)
379,000 -> 265,300원 (295,300원) 
골프에디션 워치5 40mm (블루투스 단일 모델)
349,000 -> 244,300원 (274,300원)
채팅 보내주세요 !
",경기도
4700,39.8,‼️미사용.새제품‼️갤럭시워치4/46mm,250000,6,0,266,디지털기기,2.0,"
제품 확인차 개봉만하고 사용안했습니다
충전기 박스안에 있어요
",전남
4701,44.3,[미개봉]갤럭시 워치 액티브2 44미리 블랙,130000,4,1,133,디지털기기,2.0,"
미개봉
",서울
4702,39.9,갤럭시 워치5 30% 할인쿠폰,20000,2,1,94,디지털기기,2.0,"
플립4 사전예약으로 받은 
갤럭시 워치5시리즈 30% 할인쿠폰 팝니다.
30% 할인된 가격 +2만원으로 원하시는 주소로 배송해드립니다
",경기도
4703,59.8,갤럭시 워치 5 프로 그레이 틴타늄 미개봉 풀박스 새상품 블루투스,390000,7,2,240,디지털기기,2.0,"
오늘 왔어요
박스 미개봉에 풀박스 새상품입니다
",서울
4704,37.6,갤럭시워치5 30% 할인 쿠폰,25000,0,0,49,디지털기기,2.0,"
플립4 사전예약하고 받았는데 전 이미 워치가 있어용
월, 화 14시 이전/22시 이후/토요일 밤 22시 이후
강남역 직거래만 받습니다
",서울
4705,80.8,갤럭시워치4 44mm 그린 블루투스,140000,4,1,142,디지털기기,2.0,"
갤럭시워치4 44mm 그린 판매합니다
작동상태 양호하고 배터리 양호합니다
액정은 강화필름 붙어있어 기스 하나도 없습니다
본체도 사진처럼 깨끗합니다
박스는 없고 본체,기본정품줄,충전기,예비스트랩3개,투명풀커버케이스,분홍테두리케이스 이렇게 다 같이 드립니다
워치5랑 디자인같고 성능도 거의 똑같습니다
연락주세요
구성이 좋아 네고는 사양합니다
",대구
4706,52.8,SK 갤럭시 워치4 44 그레이 팝니다.,150000,21,7,458,디지털기기,2.0,"
22년 2월에 구매했는데 한번 착용하고 서랍에 고이 모셔뒀습니다.
박스 풀셋
가입만해놓고 아무것도 설치도 안했어요. 거의 쓰질않아서 판매합니다.
아직 가입상태인데 구매하시는분 계시면 바로 해지해드리겠습니다.
못믿는분계실수 있으니 같이 가서 해지해드릴게여.
",경기도
4707,36.5,갤럭시 워치4 클래식,208000,10,4,620,디지털기기,2.0,"
갤럭시 워치4 클래식 블랙 46mm GPS
뜯어서 1시간도 사용 안 했습니다
새상품이라고 봐도 무방합니다
24시간 채팅 주세요
9월 4일 일요일까지 판매합니다
에눌 안 됩니다
",대구
4708,37.8,갤럭시 워치 액티브 1 고장난거 팔아요..,5000,9,2,507,디지털기기,2.0,"
설거지할때 끼고했는데 안켜지네요..
쌀에 넣어보고 충전했는데 안켜집니다ㅜ
수리해서 쓰실분은 가져가세요
",대구
4709,48.5,갤럭시워치4 44mm + 정품스트랩 추가,160000,5,3,294,디지털기기,2.0,"
사용하지않아 판매합니다^^
상태좋은편이고 실사용기스 있습니다.
정품스트랩 새거 같이 드려요😃
직거래 및 반값택배 가능합니다~~
연락주세요😆
",경기도
4710,42.9,갤럭시워치 액티브,70000,8,3,471,디지털기기,2.0,"
커버 씌우고 다녀서 상태는 당연 s급입니다.
",경북
4711,36.8,갤럭시워치4 블루투스 실버 44mm 판매합니다.,150000,7,1,391,디지털기기,2.0,"
21년 8월28일 구매하여 사용했습니다. 
액정테두리에 기스가 좀 있는데 사용하는데 지장없고 잘티나지 않습니다!!
본체, 상자, 충전케이블, 기본스트랩 같이드립니다!
",서울
4712,41.4,삼성갤럭시워치4하이브리드가죽 시계밴드,40000,5,1,512,디지털기기,2.0,"
블랙입니다
하루 착용후 이후 교체한적없어요
새거나 마친가지입니다
 삼성정품이예요
핑크에는 안어울려서 팝니다TT 고급집니다
",서울
4713,41.2,갤럭시 워치 매탈 스트랩,10000,2,0,331,디지털기기,2.0,"
Galaxy Watch 42mm
Active 2/1  44/40mm 
spigen Metal band 입니다 
구성품은 모두 있으며 생활 기스가 있습니다
주말에는 타지역에 있어서 거래가 어렵습니다
",충남
4714,36.5,갤럭시 워치3 45mm 블랙 미개봉 새제품,170000,4,3,339,디지털기기,2.0,"
실버 아닌 미스틱 블랙입니다.
미개봉 새제품으로 상태는 따로 드릴 말씀이 없습니다.
전자기기 특성 상 거래 후 반품불가입니다.
",충남
4715,36.5,갤럭시워치4,100000,17,4,629,디지털기기,2.0,"
2021년에 구매했고,  보호필름를 쓰고사용해서 화면에 기스없으나 사용감은 있습니다.
",충북
4716,37.1,갤럭시 워치 3 블랙 미개봉 새제품,170000,4,0,230,디지털기기,2.0,"
미개봉 새제품
실버아니고 블랙입니다.
직거래는 어은치안센터에서만 가능하고
택배거래 시 반값택배 무료로 진행됩니다.
디지털 기기 특성상 반품불가.
",대전
4717,36.8,갤럭시 워치1 팝니다.,50000,4,1,417,디지털기기,2.0,"
2018년도에 구매 했구요
모델은 LTE모델이긴 하나 블루투스로 사용해도 무방합니다.
사용시간은 하루정돈 충분히 사용하구요 하루에 한번씩은 충전 해야합니다. 
사용감은 있습니다. 
구성품은 워치1 스트랩 충전기 사진과 같이 보이는거와 같습니다. 
연락주세요
",광주
4718,36.5,갤럭시워치3. 티타늄 팔아요,250000,0,1,87,디지털기기,2.0,"
사용감 있습니다
박스풀셋 팔아요
",경기도
4719,37.6,갤럭시워치 4 (블랙 / 40mm),100000,12,2,368,디지털기기,2.0,"
2021.11.23 구입
실사용 20회
박스 x / 충전선 같이 드립니다.
생활기스 조금 있음.
스트랩 직접 탈거하시고 새로 사셔야합니다.
저랑 손목 비슷하면 상관없음 (메탈)
가격 많이 내렸습니다. 가까운 지역은 무료로 가져다드리고
좀 먼거리는 5000원 추가로 받을게요.
찔러보기 사절 , 구입하실분만 연락주세요.
",경북
4720,50.2,갤럭시 워치5 프로 스트랩 정품외 서비스2개,39000,4,4,110,디지털기기,2.0,"
새상품 구입후 한번시착요 
새상품 83.600 원 티타늄 금속입니다. 내구성좋고 .착용감좋습니다 20mm 
새상품 검정/ 그린 2개 더 드립니다.
",경기도
4721,36.8,갤럭시워치5 30%할인쿠폰,20000,2,2,211,디지털기기,2.0,"
갤럭시워치5 40mm  (운영 정책에 의한 URL 자동 숨김)  209,300원
갤럭시워치5 40mm  (운영 정책에 의한 URL 자동 숨김)  231,000원
갤럭시워치5 44mm  (운영 정책에 의한 URL 자동 숨김)  230,300원
갤럭시워치5 44mm  (운영 정책에 의한 URL 자동 숨김)  254,100원
갤럭시워치5 Pro 45mm  (운영 정책에 의한 URL 자동 숨김)  349,300원
갤럭시워치5 Pro 45mm  (운영 정책에 의한 URL 자동 숨김)  369,600원
갤럭시워치5 40mm 골프에디션: 244,300원
갤럭시워치5 44mm 골프에디션: 265,300원
갤럭시워치5 Pro 45mm 골프에디션: 384,300원
구매하실 모델 가격+20000원 보내주시면
받으실 주소로 구입해 보내드려용
",울산
4722,37.6,갤럭시워치 4 (블랙 / 40mm),100000,12,2,368,디지털기기,2.0,"
2021.11.23 구입
실사용 20회
박스 x / 충전선 같이 드립니다.
생활기스 조금 있음.
스트랩 직접 탈거하시고 새로 사셔야합니다.
저랑 손목 비슷하면 상관없음 (메탈)
가격 많이 내렸습니다. 가까운 지역은 무료로 가져다드리고
좀 먼거리는 5000원 추가로 받을게요.
찔러보기 사절 , 구입하실분만 연락주세요.
",경북
4723,36.8,갤럭시 워치 5 30% 할인,15000,4,1,204,디지털기기,2.0,"
폴드4 구매하여 제공 받은 워치5 30%할인쿠폰 판매합니다.
제게 원하시는 모델 말씀해주시면 할인된 가격에 +2만원 입금해주시면 
당근 구매자님 배송지로 발송 하겠습니다.
워치프로 45mm 499,000원 ➡️349,300원
워치5 44mm 329,000➡️230,300원
워치5 40mm 299,000➡️209,300원
",경기도
4724,38.1,갤럭시워치1 LTE 42MM,20000,2,1,99,디지털기기,2.0,"
2018년 8월 제조 갤워치1 LTE 입니다
실사용은 2년 정도 했고 사용안한지 6개월 되어서 팝니다.
박스 있고 외관에 스크래치 있고 마이크가 작게 녹음되어서 싸게 내놓아요.(스피커는 되나 통화는 어려움) 가성비 워치 원하는분 추천합니다.
",충북
4725,42.8,갤럭시워치5 블루투스 44m 그래파이트,240000,3,2,105,디지털기기,2.0,"
선물로 받아 개봉후 한번 착용해 보고 보관중입니다~
",세종시
4726,42.3,갤럭시워치4 44mm 구매합니다,130000,1,1,317,디지털기기,2.0,"
사용기간 박스 충전기등 에따라 협의!!
대야동 신천연합병원쪽 거래 희망합니다
",경기도
4727,43.2,갤럭시워치 4 5 스트랩,15000,4,0,154,디지털기기,2.0,"
오늘 배송받았는데 제 시계랑은 맞지않아 올립니다
워치5/pro/워치4/클래식 실버 
17번 (날개형) 프리미엄 메탈밴드 제품입니다
 (운영 정책에 의한 URL 자동 숨김) 
",경기도
4728,37.7,갤럭시워치5 40mm,250000,7,0,218,디지털기기,2.0,"
갤럭시 워치5 40mm lte 
그라파이트,실버 팝니다
새제품
1개당 가격입니다
",경북
4729,36.5,갤럭시 워치3 45mm 갤워치3,85000,7,3,321,디지털기기,4.0,"
사용감 있습니다. 베젤에 기스 있어요
충전기 선만 드려용 (새 제품 살때부터 선만 들어있었습니다)
박스없어요
 작동은 잘 합니다.
",경기도
4730,37.0,삼성 갤럭시워치 46mm 판매합니다.,130000,0,0,170,디지털기기,2.0,"
구매시기 : 2019년 11월
통신사 : LG (블루투스로 이용 가능 )
구성 : 충전거치대, 여분 시계줄, 설명서
상태:B+ (생활 스크라치가 조금 있음, 비교적 깨끗)
갤럭시워치 46mm 판매합니다. 
구입한지는 좀 됐는데 사용은 많이 없어서 비교적 깨끗 합니다.
LTE 개통 하셔도 되고, 핸드폰 블루투스 연결 해서 사용 하셔도 됩니다 .
마곡역 근처 직거래 가능 합니다.
",서울
4731,38.7,갤럭시워치 기어 s3 프론티어 골프에디션,150000,1,0,68,디지털기기,2.0,"
2020년쯤에 샀고요 생활기스 조금 있습니다 
초기화 시켜놨고 깨끗합니다. 골프에디션도 포함입니다. 아버지 생신선물이나 골프많이 치시는 분들에게 추천드립니다!
",경기도
4732,38.0,갤럭시 워치3 45mm 블루투스,90000,3,1,216,디지털기기,2.0,"
갤럭시 워치3 45mm 팝니다.
아이폰으로 넘어가면서 판매하고요. 1년정도 사용해서 생활기스 조금은 있습니다. 작동에 문제 전혀 없고요 필름 붙여 사용해서 액정은 깨끗 합니다.
박스랑 충전기 같이 드립니다.
",경기도
4733,54.6,[선택가능]갤럭시워치5 Pro 블루투스 LTE,450000,3,2,682,디지털기기,2.0,"
워치5 프로 색상 선택가능 45만원
워치5 프로 골프에디션 색상선택 가능 49
자택으로 직배송 입니다.
",대전
4734,37.2,갤럭시워치 30% 쿠폰 팔아요,20000,2,0,44,디지털기기,2.0,"
!
",경기도
4735,39.1,(미개봉)갤럭시 워치4 44mm GPS 팝니다,190000,4,1,140,디지털기기,2.0,"
미개봉이구요
거래 가능 시간/장소 는 17:30분이후 
거래장소는 구시민회관 신성 빌딩쪽입니다
많은 문의 부탁드려요^^
",인천
4736,39.1,갤럭시 워치5 풀커버 스타일링 팩 44mm,20000,3,2,341,디지털기기,2.0,"
갤럭시 워치5 풀커버 스타일링 팩 44mm
갤럭시 워치4 호환 가능합니다
미개봉 상태 입니다
",전남
4737,37.6,갤럭시워치5 30% 할인 쿠폰 팝니다,25000,2,3,121,디지털기기,2.0,"
플립4 사전예약으루 받았는데 워치가 이미 있어용
직거래만 합니다 쑥고개 부근에서 신림역 정도까지가 편합니당
편히 연락 주시면 맞춰 봐요!
",서울
4738,38.3,갤럭시워치 42mm 강화유리 1개입니다,2000,0,0,15,디지털기기,2.0,"
42mm입니다 
잘못사서 한개는 필요하신분 드리려구요
위의 이천원 말고 콜라 한캔이면 됩니다
남양주시 호평동이구요
",경기도
4739,38.4,갤럭시워치4 44mm 자급제(Lte) 실버 + 밀레니즈 밴드 풀박스 (6개월 사용),190000,6,0,313,디지털기기,2.0,"
2022년 2월 주문하여 약 6개월가량 사용하였습니다.
갤럭시워치4 44mm 실버 자급제 + 박스 + 충전케이블
삼성 정품 실버 밀레니즈 밴드 + 박스
판매합니다.
아주 자세히 들여다보지 않으면 잘 보이지 않는 생활기스 있으나 화면 상태 및 작동상태 아주 양호합니다.
주로 실내 사무 근무시에만 사용하였으며, 운동시에는 거의 사용하지 않아 상태 좋은 편입니다.
고운동으로 와주셔서 쿨거래 하시면 만원 할인해드립니다!
",세종시
