title,price,like,view,article,category,location,link
[정품] 애플워치3 로즈골드 (메탈스트랩 포함 / 배터리 성능 100%),"95,000",17,287,"애플워치3 로즈골드 색상 판매합니다. (gps)
메탈스트랩 포함이에요.
스트랩은 여성분들한테 잘 맞을거에요.
사용감 약간 있습니다.
충전기 같이 드려요.
저렴하게 데려가실 분 연락주세요~

구성품 : 본체, 스트랩, 충전선",웨어러블(워치),서울특별시 송파구 방이1동,https://m.bunjang.co.kr/products/197237399?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 GPS 45mm 레드 판매합니다,"285,000",2,42,"8~9개월 전쯤에 쿠팡에서 구매했습니다

사진으론 잘 안보이는데 자세히 보면
화면에 잔기스가 살짝 있습니다
뒤쪽은 딱히 기스없이 깔끔합니다

풀박스입니다
밴드랑 나머지 구성품들 다있습니다

신림역에서 직거래 가능합니다
택배거래시 착불입니다

언제든지 연락주세요",웨어러블(워치),서울특별시 관악구 신림동,https://m.bunjang.co.kr/products/198288106?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩 교환,111,0,5,"애플워치 스트랩 교환 원합니다
애플워치 7 나이키 45mm 블랙 색상에서 화이트로 교환 원합니다
현재 짧은 스트랩의 실사용기간은 2주정도 입니다
*긴 스트랩은 한 번도 사용한 적 없습니다
교환을 위해 지금 착용을 안하고 있습니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198283599?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 충전기 사실분,"10,000",2,15,애플워치 잃어버려서 애플워치 충전기 팔아요 사갈분 별로 안써서 상태 굿,웨어러블(워치),전국,https://m.bunjang.co.kr/products/198286416?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩 어비스 블루 정품 se 40mm,"25,000",0,74,"정품입니다 
연락주세요
❤️‍🔥포장도 안뜯은 새상품이에요❤️‍🔥",웨어러블(워치),경상남도 거제시 옥포1동,https://m.bunjang.co.kr/products/194226497?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 메탈 스트랩,"10,000",0,53,"사이즈 38, 40, 41mm --&gt; 38사이즈와 호환 가능
사이즈 42, 44, 45mm --&gt; 42사이즈와 호환 가능

새상품이고 38,42사이즈 중 선택해주세요.
왼쪽부터 1번, 2번이고
스트랩조절 공구는 +1500원입니다.",웨어러블(워치),경기도 고양시 일산동구 정발산동,https://m.bunjang.co.kr/products/195442651?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치5 44mm 스텐 셀룰러 밀레니즈 루프,"350,000",0,27,"상태좋은 애플워치5 44mm 팝니다.
4월 중순에 리퍼 받고 거의 사용 안해서 새거나 다름 없습니다. 배터리 효율 100%입니다.
구성품에 충전케이블 빠져있습니다.
별도로 구매하셔야 합니다.
추가로 구매한 스트랩 다 드리겠습니다.
스트랩도 루프 정품만 사용해서 나머지는 거의 새거입니다. 개통은 안했습니다.
네고, 교환 불가입니다.",웨어러블(워치),서울특별시 성북구 석관동,https://m.bunjang.co.kr/products/198285620?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 클래식버클 토프 38mm,"150,000",0,57,"애플워치 클래식버클 토프 색상 판매합니다

1회 착용했습니다

직거래 대구에서 합니다",웨어러블(워치),대구광역시 북구 침산3동,https://m.bunjang.co.kr/products/197378942?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스포츠밴드 블루포그 42/44/45mm,"40,000",0,9,"올여름에 잠깐 썼던 애플워치 블루포그 스포츠밴드입니다.
42/44/45mm 호환됩니다.
사용감 새것과 비슷합니다.

직거래는 대구 3호선 매천역에서 가능하고
택배거래는 우체국택배로 하고 3000원 배송비 부담해 주셔야 합니다.",웨어러블(워치),대구광역시 북구 태전2동,https://m.bunjang.co.kr/products/198284142?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치1 42mm 스그,"70,000",4,33,기기단품입니다!!!!,웨어러블(워치),전국,https://m.bunjang.co.kr/products/198282777?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 44미리팜니다,"300,000",3,545,"애플워치 se 

44mm 스페이스 그레이색상 입니다

셀룰러 제품이구요

배터리효율도 86%입니다

80미만이시면 배터리 무상교체됨니다

딱히 흠짓이나 액정에 기스없이 잘사용했구요

중요한건 올해 10월 7일 까지 애케어가

가입되여있습니다

기본으로 주는 기본 시계줄과 충전기 전부

미사용했구요 

애케어 가입은했으나 한번도 받은적없으니

9월까지 사용하다 리퍼받아 사용하셔도

금액에 비해 혜택 충분하다고 봄니다 ㅎ

많은 문의 주세요",웨어러블(워치),서울특별시 강서구 방화제3동,https://m.bunjang.co.kr/products/179779989?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치[나이키] 40mm 성능100% 블루투스,"260,000",1,37,"워치를 사자마자 폰을 안드로이드로 바꾸면서
사용을 안했습니다.

블루투스 모델
기스 하나 없으며
초기화 완료
배터리 성능 또한 100% 입니다.
풀박스 보유

스트랩은 기본 나이키 밴드는 한 번 착용만 해봤구요.
가지고 있는 스트랩 모두 드립니다.

쿨거래 택포
직거래 강원도 원주시 입니다.
가격 조정을 때 되면 알아서 할게요 : )",기타(시계),강원도 원주시 개운동,https://m.bunjang.co.kr/products/197734803?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 보호용 40mm 블랙 큐빅 케이스,"3,000",0,23,"딱 한 번! 착용하구
주로 스포츠 밴드를 사용하기에
필요없어서 팝니다 ㅠㅠ
딱히 하자 없이 상태 좋습니다

우편 + 650, 준등기 + 1800,
반값택배 끼리택배 + 1600, 일반택배 + 3300",케이스/보호필름/액세서리,경상북도 경산시 서부2동,https://m.bunjang.co.kr/products/190843996?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 45mm GPS 미드나이트,"350,000",8,97,"구매시기는 올해 1월말에 구입했습니다
재질특성상 생활잔기스는있으나 눈에띄게 신경쓰이는정도 아닙니다 사용빈도가 낮아 상태 깨끗합니다
배터리효율100 기본스트랩은 없습니다
네고 안받을게요 김해입니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198281905?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스포츠 밴드 정품,"19,000",0,9,작은 사이즈 블루입니다,케이스/보호필름/액세서리,경기도 안양시 동안구 관양2동,https://m.bunjang.co.kr/products/197883155?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se44mm실버,"300,000",7,196,하자 없어요 풀박입니다 연락주세요^^!,웨어러블(워치),세종특별자치시  보람동,https://m.bunjang.co.kr/products/196703567?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6,"260,000",24,705,"애플워치6판매합니다.
단품입니다.
액정 약간의 기스있으나 전체적으로 깨끗합니다.


중고거래특성상 환불처리는 제품수령후 기능하자발견시 3~4일 까지만 조치해드리며 그이후에 환불처리는 해드릴수없는점 유의하시고 구매해주시길 부탁드립니다.
(수령후 본인이 많이사용하는 기능 포함 다른 기능들 테스트해보시기를 권해드립니다.)",웨어러블(워치),경기도 안산시 상록구 월피동,https://m.bunjang.co.kr/products/194856604?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 44mm gps,"400,000",0,31,"애플워치7
44mm
Gps
일년가량사용
사진과동일 찍힘 없어요
에르메스 정품 실리콘줄
사진에포함된줄 미사용",케이블/충전기/주변기기,경기도 이천시 대월면,https://m.bunjang.co.kr/products/198109667?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 40mm(각종 악세사리 포함),"250,000",3,131,"애플워치 se 40mm 중고입니다. 별로 차고 다니지 않아 사용감 없이 깨끗합니다. 기스 없습니다. 구성품이 다양합니다. 필름 1매, 스트랩 6개, 정품 나이키 스트랩 1개, 워치 충전독(정품 충전기를 장착해서 사용), 정품 충전기, 스트랩 보관함 케이스(보관함 상태는 하단에 닳아서 좋지는 않습니다. 사용에는 전혀 지장 없습니다.(사진첨부했습니다)), 워치 케이스(흰색 미사용, 검은색 사용 두개)
총합 29만원에 내놓습니다.(폰을 삼성으로 바꿔서 싸게 급처하는 것이니 싸게 가져가세요~)",웨어러블(워치),서울특별시 광진구 구의제3동,https://m.bunjang.co.kr/products/196635044?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 40mm gps,"300,000",11,1756,"작년 여름에 사놓고 거의 가뭄에 콩나듯 써서 새거나 다름없습니다
다만 초반에 사고 필름을 못 붙여서 약간 잔기스 있으니 사진 참고해주세요

미개봉 290,000원에 샀고 티페리 가죽스트랩 아이디어스에서 60,000원 주고 제작 받았습니다
50,000원 넘게 주고 산 워치, 에어팟, 아이폰 한번에 충전할 수 있는 올인원 무선충전기 같이 보내드려요
티페리 잔액 500원 남음

배터리 효율 100프로
깔끔하게 초기화 한 상태입니다

Gps형이라 블루투스로 폰이랑 연결되어 일정거리 유지를 하고 있어야 전화 및 문자, 카톡, 노래 기타 등등 서비스 사용이 가능한 점 참고해주세요

일반택배 2900
반값택배 1800",웨어러블(워치),충청남도 천안시 서북구 입장면,https://m.bunjang.co.kr/products/182407882?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 핏2 갤럭시 액티브2 이렇게 두개와 애플워치와 교환할분,"1,000",0,28,교환만 합니다 애플워치 2와 3도 가능합니다 박스도 있어요,웨어러블(워치),충청북도 충주시 용산동,https://m.bunjang.co.kr/products/198279614?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
(삽니다)애플워치SE 44mm gps 스페이스그레이,"300,000",0,326,"애플워치SE 40mm구매 원합니다.
MKQ63KH/K
애플국내정발제품 미개봉 새제품만 구매합니다.
직거래 서울 상봉역
택배거래,주소지변경,로켓선물가능",웨어러블(워치),서울특별시 중랑구 상봉제1동,https://m.bunjang.co.kr/products/196338403?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 7 6 5 4 3 2 1 소가죽 더블투어 스트랩 밴드,"29,000",55,2754,"원자재 물가 상승으로 가격인상 양해 부탁드립니다.

★★대부분 재고 입고되었으니, 문의 주세요★★



애플워치7 소가죽 스트랩 버클 로고 se 1 2 3 4 5 6 7

아주 예쁜 더블 투어 스트랩 입니다.

38-40mm (41mm) 공용 사용 가능하구요
42-44mm (45mm) 공용 입니다.

사진은 44mm 착용  실 사진 입니다.


재고 보유시에는 바로 출고 가능하며, 그외에는
해외 배송으로  7-10일 소요 될 수 있으며, 퀄은 가격대비 훌륭합니다. 보장합니다.


★★★ ======= 주문 가능 색상 2022.07.24 ======= ★★★

느와르 (블랙) - 인기템   40/44mm만 재고 있음(당일 출고)

오랑쥬 (오렌지)-  40/44mm만 재고 있음(당일 출고)

네이비-품절

에토프 (최고 인기 색상, 무난하며 모든 워치에 어울립니다.)  44mm 재고 있음(당일 출고)
40mm (당일 출고)

브라운 : 40mm / 44mm 재고 있음(당일 출고)


특가로 판매합니다.

해외 직수입, 가격대비 대만족 보장 드립니다.",기타(시계),전국,https://m.bunjang.co.kr/products/162210945?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 밀레니즈루프 (정품) 골드 40mm,"60,000",8,374,"6월 15일에 샀고 상태는 최상급입니다 애플워치를 안쓰게 되어 팝니다 기스 일절 없습니다 
배송비 포함 가격입니다! 네고X 연락주세요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/193080651?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩 팔아요,"90,000",0,107,"애플워치 6 44mm에 쓰던 스트랩이고
정가 12만 5천원입니다
애플 공홈에서 주문한 상품이고 박스 다 있습니다
색상은 일렉트릭 오렌지이고 지금은 구매할 수 없는
색상입니다
상태 진짜 좋습니다",웨어러블(워치),경상남도 김해시 장유1동,https://m.bunjang.co.kr/products/195642384?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 나이키45 애케플가임제품 판매,"400,000",0,31,"부평역 직거래가능 보증 23.11월말까지입니다
네고x 쓰다가 기스 찍힌거 맘에안드시면 리퍼받을수있어요",웨어러블(워치),인천광역시 부평구 부평1동,https://m.bunjang.co.kr/products/198276795?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 41mm 미사용 정품 스트랩,"35,000",4,149,"미사용 애플 정품 스트랩입니다 !! 색상은 미드나이트   블루에요 44mm로 갈아탈려고 팝니다 ! 얼른 채가세요 
애플코리아 공식 사이트에서 65000원이에요 
새거 3만원이나 아끼시고 얼른 채가세요 ( ・・)つ( ・・)つ",케이스/보호필름/액세서리,부산광역시 부산진구 가야제1동,https://m.bunjang.co.kr/products/194235052?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 에르메스 스트랩 일괄 판매,"220,000",12,1497,"애플워치 에르메스 40mm, 41mm 스트랩 판매합니다
가죽이랑 실리콘 일괄판매 가격입니다

30 -&gt; 25 -&gt; 22
가죽은 사용감 있고
실리콘은 한번도 착용한 적 없습니다
상태 확인해주시고 연락 주세요",웨어러블(워치),경기도 남양주시 화도읍,https://m.bunjang.co.kr/products/175574982?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
새상품ㅣ애플워치 정품 스포츠밴드,"20,000",1,414,뜯기만 한 새상품 정품,웨어러블(워치),전국,https://m.bunjang.co.kr/products/170505144?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 정품 충전기 구매합니다,"20,000",0,24,일단 연락 주세요! c타입이면 더 좋습니다 !!,케이블/충전기/주변기기,전국,https://m.bunjang.co.kr/products/194179435?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치42mm,"150,000",0,28,"사놓고 진짜 몇 번 안 쓰고 다녔습니다 하자 없고 
구성품 다 드릴게여",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198272756?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 3 42mm,"130,000",5,90,배터리 성능100퍼고 생활기스 조금 있습니다 충전기도 드려용,웨어러블(워치),전국,https://m.bunjang.co.kr/products/197086662?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치5(셀룰러)40m,"230,000",3,194,"시계줄12(정품2게)+충전기+박스

셀룰러+gps모델이구여
기스가 좀 있다보니 싸게내렸습니다
배터리효율도낮아 가격조정한부분입니다(78%)
더이상 네고사절

배터리효율 하루이상 갑니다.
서울 도봉구 거래가능.그외조율가능
너무먼거리 택배선호.택배비따로.쿨거시 택배비내드림",웨어러블(워치),서울특별시 노원구 상계10동,https://m.bunjang.co.kr/products/195669525?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 스테인리스,"647,800",6,374,"애플워치7 스테인리스 45mm +밀레니즈 루프
구매상태그대로 구성품 전부 있구요.
배터리 성능 100%입니다.
1개월사용하고 사용한하게돼서 팔아요

약간의 생활기스가 전부구요 깨끗합니다.

네고 없습니다
택배거래시 +5000
직거래는 인천송도 안에서만 이동해드려요",웨어러블(워치),인천광역시 연수구 송도1동,https://m.bunjang.co.kr/products/195295378?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
[택포] 애플워치 정품 스포츠루프 38/40/41mm 레드색상,"41,000",3,200,사용기간은 2달 정도 됩니다.,웨어러블(워치),전국,https://m.bunjang.co.kr/products/185916107?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
[택포] 애플워치 44mm 블랙 스포츠 데모 밴드,"40,000",2,334,"스페이스 그레이 색상이랑 같은 색상 같은데, 박스에는 블랙 스포츠 데모라고 적혀 있네요?

중고입니다. 사진 참고 부탁드립니다.

번개페이로 결제시 다음날 바로 택배로 붙여 드립니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/184906451?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
반택 포함) 애플워치 7 41mm 우먼스 메탈 베젤링 검정,"7,000",0,13,"40mm인데 41mm로 잘못 사서 판매합니다
배송은 반택으로 보내 드려요
색상은 블랙 입니다",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/198271580?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 5 44MM 에르메스 느와르 애플케어,"800,000",10,2274,"Apple Watch 5 44MM 에르메스 누아르

보관만 하게 되어 판매합니다
사용도 다른 스트랩에 사용해서 밴드들은 상태 좋아요
가죽 밴드는 1회 시착해 보았습니다

AppleCare+도 등록 해놨어요
2023년 1월 31일까지 입니다
AOD 디스플레이라 좋아요
연락주세요",웨어러블(워치),서울특별시 송파구 송파1동,https://m.bunjang.co.kr/products/165376735?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩 (38mm),"3,000",2,13,"한번씩 시착만하고 포장 넣어둔 상품들입니다 !
1. 블랙 악어가죽 스트랩
2. 화이트 가죽 더블 스트랩
개당 3000원
배송비 미포함
반값택배 / 일반택배 가능",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197976930?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
[2회착] 애플워치se 44mm,"170,000",17,106,"선물받고 두번찬 시계입니다
충전기는 없어져서 만렙3way충전기 보내드려요
배터리 100프로입니다
악세사리, 신발, 의류는 번페하지않으니 후기참고해주세요",웨어러블(워치),서울특별시 관악구 은천동,https://m.bunjang.co.kr/products/198270925?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치4 40mm 골드 알루미늄 미개봉 새제품,"270,000",0,77,미개봉 새제품 입니다,웨어러블(워치),인천광역시 부평구 부평1동,https://m.bunjang.co.kr/products/193999390?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 나이키 에디션,"200,000",7,97,"애플워치 se 팔아요
충전기도 같이 드려요!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198269795?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 정품 스트랩 팔아요,"2,000",0,23,"기종은

Se 40mm입니다",여성 시계,인천광역시 남동구 간석4동,https://m.bunjang.co.kr/products/198269013?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
"애플워치2 42mm 나이키,애플워치1 38mm","20,000",16,484,"왼쪽 : 애플워치2 42mm 나이키 구성품없음 본체만 [3만] (팔림)
오른쪽 : 애플워치1 38mm (잠김) [2만]

둘이 합쳐서 5만원",웨어러블(워치),전국,https://m.bunjang.co.kr/products/192971465?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 정품 솔로루프 블랙,"35,000",2,81,"38/40/41mm 호환 가능합니다.
사이즈 7이고,
실착 단 2회 제품입니다. 새 것이라 보셔도 됩니다.
택배거래 가능하고 직거래 부산입니다.",웨어러블(워치),부산광역시 부산진구 개금제2동,https://m.bunjang.co.kr/products/197674141?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 가죽스트랩,"60,000",2,178,"


(가죽공예)
한번도 사용 안해서 완전 새거입니다!!
제가 사용하려고 주문 했는데 애플워치를 처분하게 되어 판매합니다


*실버 38(40)mm 레귤러타입
에토프 색상입니다  (정가 75000원)
",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/172318984?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6 40mm 실버 스테인레스 스댕팝니다,"390,000",1,70,"애플워치6 40mm 스테인레스 입니다.
구성 사진이랑 동일+충전선
애플케어 플러스 22.11.03까지 입니다. 그전에 리퍼받으시면 새거처럼 사용가능하세요.
부산여자고등학교 앞에서 직거래 가능합니다.
타지역 택배거래합니다",웨어러블(워치),부산광역시 사하구 하단제2동,https://m.bunjang.co.kr/products/197324992?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 정품 솔로루프 딥 네이비,"12,000",0,25,"38/40/41mm와 호환 가능합니다.
사이즈 8입니다.
직거래도 가능하고 택배도 가능합니다.",웨어러블(워치),부산광역시 부산진구 개금제2동,https://m.bunjang.co.kr/products/198268423?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치5 나이키 40mm(gps 스그),"300,000",3,513,"두번째 사진 작은 흠집 말고는 아주 깨끗합니다. 

흠집도 측면이라 잘 안보이고 액정은 필름 사용해서 기스하나 없어요!

풀박으로 박스, 충전기까지 다 있구요 
필요하시다면 가지고있는 밀레니얼(애플꺼x), 가죽(검정), 사진에있는 스트랩 까지 다같이 드립니다!
",웨어러블(워치),경기도 이천시 증포동,https://m.bunjang.co.kr/products/166850653?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩 메탈,"5,000",0,5,"실물이 더 예뻐용

반택 가능 사용감은 있음",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198267016?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se케이스,"70,000",0,23,"구매한지는 몇달 됐구요 
워치자체를 사용을 잘안해서 케이스자체도 거의 새것입니다
다니엘웰링턴인가? 그 케이스보구 이뻐서
비슷한것으로 해외배송으로 구매한 상품인데
착용해보면 분위기있고 깔끔합니다
네이버에 고누케이스 검색해보시면 어떤느낌인지 보실수있어요
고누나 웰링턴을 실제로안봐서 모르겠지만 뭐 크게 다를꺼없을듯 합니다
가격제한 가능하니까 연락주세요",웨어러블(워치),울산광역시 북구 효문동,https://m.bunjang.co.kr/products/198266858?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 나이키 40mm 풀박스 + 밴드12개,"275,000",3,71,"애플워치 se 나이키 스페이스 그레이 색상 40mm입니다.
구매한지는 좀 됐는데 여러 시계를 돌려차다보니 실착용 횟수는 별로 안됩니다.
사진에 보다시피 기스나 찍힘 없고, 박스랑 충전기도 보유중입니다. 
밴드는 첫 번째 사진 스포츠루프만 정품이고 나머지는 네이버에서 총 7~8만원 주고 구입했습니다. 스포츠 루프 5개, 솔로루프 3개, 브레이드솔로루프 1개, 밀레니즈 루프 1개 있습니다. 
저 중 대다수는 미사용 제품입니다. 택포로 꼼꼼하게 포장해서 보내드리겠습니다.",웨어러블(워치),서울특별시 강서구 염창동,https://m.bunjang.co.kr/products/197173165?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
(새상품)애플워치 에르메스 네이비 가죽줄 38/40/41mm입니다,"320,000",5,351,"애플워치 에르메스 네이비 가죽줄 38/40/41mm입니다.

미개봉 제품이라 상태는 설명할게 없고

선물용으로 좋습니다.

직거래는 전남이고

택배거래시 착불입니다.

번톡 세통이내 쿨거래시 택포해드립니다.

안전거래나 네고는 죄송합니다.

감사합니다.

​",웨어러블(워치),전라남도 여수시 쌍봉동,https://m.bunjang.co.kr/products/182676395?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6 에르메스 누아르 44mm 팝니다.,"650,000",18,1284,"애플워치6 에르메스 누아르 44mm 팝니다.

사진으로 보시는 것처럼 실기스도 거의 안보이는

상태 굉장히 좋은 제품입니다.

구성품은 가죽,스포츠 밴드 제외입니다.

보증기간은 23년 3월입니다.

직거래는 전남이고

택배거래시 착불입니다.

번톡 세통이내 쿨거래시 택포해드립니다.

안전거래, 네고 죄송합니다.",웨어러블(워치),전라남도 여수시 쌍봉동,https://m.bunjang.co.kr/products/182676318?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
