title,price,like,view,article,category,location,link
갤럭시워치4 골프에디션 스마트워치,"190,000",2,39,"갤럭시워치4 골프 에디션입니다.
사진과 같이 미개봉 상품입니다.

시간 조율 후 구로주공아파트 직거래 혹은
반값택배 가능합니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198226563?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 44mm [블랙-&gt;실버] 교신,100,1,589,"제가 검정이구요 거래자분이 실버입니다 
제가 실버받고 거래자분이 검정 받는 거예요

제껀 거의 새상품입니다

44mm입니다",웨어러블(워치),경기도 성남시 수정구 신촌동,https://m.bunjang.co.kr/products/173844693?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
"갤럭시워치 2(40mm, 골프에디션)","100,000",1,26,"갤럭시워치2, 40mm 로즈골드, 골프에디션입니다. 
21.4월 구매했습니다. 
핸드폰이 애플이라 골프칠때만 주로 착용했고 보호필름 붙여있는상태이나 사용감이 없진 않네요~ 
스트랩도 다 드립니다
택포입니다.",웨어러블(워치),세종특별자치시  아름동,https://m.bunjang.co.kr/products/198375703?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
삼성 갤럭시 워치 42mm R315N 스마트워치 손목 시계 웨어러블,"78,000",10,373,"original price : 380,000 krw

condition : 9.9/10

size : 42mm

정품입니다.

※촬영시 사용한 카메라 성능이 좋지 못해서 실제와는 다른 색상으로 보이거나 변색된 것처럼 보이는 경우가 있으니 문의주셔서 실제 색상을 확인하시기 바랍니다.

교환 신청 가능합니다.
기재된 내용 외 문의 사항 있으시거나,
구매 희망하시면 언제든지 번개톡 바랍니다.",웨어러블(워치),인천광역시 중구 신흥동,https://m.bunjang.co.kr/products/195106610?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 44mm,"205,000",2,25,"완젼 새상품 
구하기힘든 갤럭시워치4 44mm실버
미개봉",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198374650?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 3 4 클래식 액티브 기어 프론티어 실리콘 스트랩 밴드,"5,500",7,355,"🌈색상
총 12가지 색상(사진 확인해주세요.)

⌚️사이즈 &amp; 호환기종
사진 참고 부탁드립니다.

💳결제방법
계좌이체 또는 번개페이

🚚택배🚀
반값택배(1600원)
CJ택배(2900원)

주문은 채팅으로 부탁드립니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/194137470?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 44mm(그린)+거치대,"135,000",16,587,"시계 액정 테두리 사용기스 있고 스트랩 벨크로로 된거 하나 더 드려요
초기화 시켰고 작동 이상 없습니다!",케이블/충전기/주변기기,경기도 부천시 심곡2동,https://m.bunjang.co.kr/products/194054680?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 44mm,"170,000",0,123,"케이스 끼우면서 난 기스 조금 있습니다
나머지는 깨끗합니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197842914?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 40mm,"150,000",4,146,상태 너무 좋습니다,웨어러블(워치),전국,https://m.bunjang.co.kr/products/197842752?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 3 45mm팝니다,"90,000",0,22,"워치3팝니다
2020년 8월식입니다
충전줄, 스트랩 2개있습니다 
검은색은 거의 사용하지않았습니다
인천원당살며, 직거래원합니다",남성 시계,전국,https://m.bunjang.co.kr/products/198371962?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치5 pro 블루투스,"430,000",0,76,"손목시계 안 쓰다 쓰니까 불편해서 팔아요
드릴때는 정품박스에 넣어서 드려요
자세히 찍지는 않았는데 거의 새거 입니다
갤럭시 s21울트라a~s급 교환가능
플스5 디스크에디션 교환가능
뱅앤올룹슨hx, ex 교환가능
문의 주세요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198371733?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치5 프로 미개봉 팝니다. 실버 사전예약 블루투스,"450,000",2,146,"미개봉상태로 보관중이며

색상은 실버에 블루투스 버전입니다.

사전예약품이라서 풀커버 오리지널팩 + 워치 충전독 거치대

같이 드립니다.

평택 및 성환부근 오후11시 이후 직거래 가능합니다

네고는 어렵습니다 가격을 낮추면 그때 연락 바랍니다.",웨어러블(워치),충청남도 천안시 서북구 성환읍,https://m.bunjang.co.kr/products/198126998?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 클래식 46mm 블투,"200,000",8,406,"상태 s 연락주세요
작년 10월 구매",웨어러블(워치),서울특별시 강서구 등촌제2동,https://m.bunjang.co.kr/products/197580714?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
[미개봉] 갤럭시워치5 블루투스 40mm,"245,000",2,109,"갤럭시 워치5 40mm 블루투스 모델(SM-R900N)입니다.

그라파이트 컬러이며, 미개봉 새제품입니다.

삼성정품몰 제품으로 2022년 08월 제조품입니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198243678?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 40mm,"150,000",3,60,"사용하던제품이지만 기스나 하자 없습니다
스트랩은 정품아니구요 충전기는 정품으로 구매한지 얼마 안됐습니다.",웨어러블(워치),경기도 시흥시 정왕4동,https://m.bunjang.co.kr/products/198368542?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치5 프로(PRO)45mm BT 미개봉팝니다 영등포,"390,000",3,158,"택배하시면 택배비 따로입니다 

미개봉이구요 

3만원 쿠폰 신청 가능할거에요

직거래는 영등포 타임스퀘어 입니다
영등포역입니다",웨어러블(워치),서울특별시 영등포구 영등포동,https://m.bunjang.co.kr/products/198351782?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 4 44mm 그린 판매합니다,"170,000",0,92,"22년 1월에 구매해서 8월까지 사용했습니다.
밴드에 사용감 있지만 사용하는데 문제 없고 기스 등 다른 하자 없습니다.
사용하는데 문제 전혀 없습니다.
박스랑 충전기 케이블, 미사용한 스트랩까지 드립니다.",웨어러블(워치),경상남도 진주시 천전동,https://m.bunjang.co.kr/products/198056855?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 액티브2,"120,000",51,3209,"아이폰으로 기기변경으로 인해 판매합니다.

44mm사이즈

풀박스 구성품이며 저렴하게판매합니다.",기타(시계),경기도 광명시 철산4동,https://m.bunjang.co.kr/products/164953640?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치42mm,"200,000",31,4811,"현대백화점 갤러리어클락에서 정가주고 구매했습니다. 앞,뒤,옆으로 필름 부착해놓고 방치해놔서 기스는 없는편이에요
블루투스 모델이고 골드 색상 입니다.

지문방지필름 새거 하나 같이 보내드려요.

교환X",웨어러블(워치),울산광역시 북구 송정동,https://m.bunjang.co.kr/products/114229100?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 4 44m R875 통신사 개통 가능 A-급(정상해지),"140,000",9,789,"21년 9월 중순 개통
현금 완납하여 해지 완료

통신사 개통 가능
6개월 사용 생활 기스 있음

강서 양천 일산 직거래 가능",웨어러블(워치),서울특별시 강서구 가양제1동,https://m.bunjang.co.kr/products/196623659?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
아이폰12미니 64GB 갤럭시워치 애플워치 플립3 폴더3 에어팟프로 버즈,"470,000",2,1447,"64기가
배터리 성능 100%
❌25% 선택약정❌",스마트폰,전국,https://m.bunjang.co.kr/products/178153331?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
"갤럭시 워치5 , 30% 할인 쿠폰 판매합니다.","40,000",0,192,"갤럭시 z폴드4 구매 후 사은품으로 받은 갤럭시워치5 30% 할인 쿠폰입니다.

문의주세요 ㅎ",남성 시계,부산광역시 해운대구 반여제1동,https://m.bunjang.co.kr/products/197261151?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
[새상품] 갤럭시워치 가죽 스트랩 20mm,"3,000",3,47,"❤쇼핑몰 이사로 인해 원가 훨씬 이하 가격으로 재고 정리중입니다❤
❤주문 전 톡으로 재고확인 연락 부탁드려요❤
❤판매상품 모두 묶음배송 가능합니다❤

---
본 상품은 20mm 제품입니다.

[호환 가능 기종]
갤럭시워치5 / 갤럭시워치5Pro / 갤럭시워치4 / 갤럭시워치4클래식 / 갤럭시워치3(41mm) / 갤럭시워치액티브2 / 갤럭시워치액티브1 / 갤럭시워치(42mm) / 갤럭시기어S2클래식 

컬러 옵션 : 브라운, 그레이, 블랙",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197843281?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
[새상품] 갤럭시워치 자석 스트랩 20mm),"5,000",4,34,"❤쇼핑몰 이사로 인해 원가 훨씬 이하 가격으로 재고 정리중입니다❤
❤주문 전 톡으로 재고확인 연락 부탁드려요❤
❤판매상품 모두 묶음배송 가능합니다❤

---
본 상품은 20mm 제품입니다.

[호환 가능 기종]
갤럭시워치5 / 갤럭시워치5Pro / 갤럭시워치4 / 갤럭시워치4클래식 / 갤럭시워치3(41mm) / 갤럭시워치액티브2 / 갤럭시워치액티브1 / 갤럭시워치(42mm) / 갤럭시기어S2클래식 

컬러 옵션 : 그린, 네이비, 블랙, 투톤(블랙), 투톤(그레이)",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197843207?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치스트랩 20mm,"12,000",3,98,"부품 다있고 생활기스 있습니다
(구매후 한달사용)

gs반값 택배 이용시 배송비 무료
일반 택배시 배송비 별도 3000원",웨어러블(워치),부산광역시 동래구 사직제1동,https://m.bunjang.co.kr/products/193308389?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치4,"200,000",0,19,"40mm 미개봉 새상품입니다 ^^
인하대역 직거래가능합니다 ~",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198362245?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 골프에디션,"230,000",0,9,"갤럭시워치4 골프에디션 새제품 팝니다
44mm/16GB",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198361981?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치5  30%할인쿠폰,"20,000",2,65,연락주세용 안전결제 직접결제 다 됩니다 입금 확인시 바로 보내드릴게요,스마트폰,전국,https://m.bunjang.co.kr/products/198361945?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치4  40mm 핑크골드,"135,000",4,70,"💖송금 거래만 가능합니다 💖
🙏믿고 구매 부탁드립니다 🙏

스트랩부분 사용감 있습니다 
사용기간 4개월

액정 필름되어 있어서 깨끗합니다 
통신사 유플러스 입니다
LTE &amp; 블루투스 겸용 입니다 
정상해지 되었습니다 
모든기능 정상작동 합니다 
본체 충전케이블 박스 드립니다
에누리 없이 꼭 구매 하실분만 연락주세요 
거래후 단순변심 반품 교환 환불 불가합니다 
우택 4000원 
gs25 반택 1600원 추가 입니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198361895?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
#특판가# 갤럭시워치4클래식 46MM 블랙 / 0826,"205,000",4,99,"✅ 핸드폰장인,핸드폰장인1,핸드폰장인2,핸드폰장인4 동일업체 그 외 사칭에 주의요망 ✅

✅ 총합후기 ""4200건"" 실구매자분들의 소중한 후기가 함께합니다 신뢰도💯 서비스💯 ✅

✅ 위 상품은 계좌이체 및 현금 특별할인 가격입니다 (번개페이 불가) ✅

💚 핸드폰장인이 준비한 특별서비스 💚

✔ 최고급 사은품 6종 증정 ✔ (후기이벤트 대상이며 미참여시 단품으로 출고)
    고속충전케이블+고속충전어뎁터+유심핀세트+그립톡+무상보증15일+무료배송

✔ 매장 직접 내방시 ""3천원"" 추가할인 ✔

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

💚 상품상세 💚

✔ 모델명 : 갤럭시워치4클래식 46MM LTE
✔ 색상 : 블랙
✔ 외관등급 : A급
✔ 통신사 : SKT / KT / LG U+ / 선불 or 알뜰유심 모두 사용가능

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

💚 구매방법 💚

✔ 택배거래 ✔
✔ 퀵 서비스 거래 ✔ (고객부담 주소 말씀해주시면 비용확인해드려요)
✔ 매장 내방 ✔
✔ 카드결제 ✔ (매장내방시에만 가능하며 , VAT10%별도)

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

🏠 경기도 평택시 신장동 319-16 1층 🏠
    평일 오전10시-오후8시 , 주말 오전11시-오후8시 운영

🚗 공영주차장 주소 : 평택시 신장1로28 (1시간30분 무료) 🚗

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

💚 필독사항 💚

✔ 실물을 직접 촬영 후 업로딩된 게시물입니다 ✔

외관에 아주 미세한 생활감존재

✔ 기능 불량으로 인한 AS기간 ""15일""입니다 (소모품은 해당되지않아요) ✔

✔ 상품 결제후 단순변심으로 인한 교환 및 환불은 정책상 불가하니 꼭 참고해주세요 ✔

✔ 구매시 위와 같은 내용들을 명시함으로 간주합니다 ✔",웨어러블(워치),경기도 평택시 신장1동,https://m.bunjang.co.kr/products/197587561?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
#특판가# 갤럭시워치4클래식 42MM 실버 (풀박스) / 0826,"185,000",7,132,"✅ 핸드폰장인,핸드폰장인1,핸드폰장인2,핸드폰장인4 동일업체 그 외 사칭에 주의요망 ✅

✅ 총합후기 ""4200건"" 실구매자분들의 소중한 후기가 함께합니다 신뢰도💯 서비스💯 ✅

✅ 위 상품은 계좌이체 및 현금 특별할인 가격입니다 (번개페이 불가) ✅

💚 핸드폰장인이 준비한 특별서비스 💚

✔ 최고급 사은품 6종 증정 ✔ (후기이벤트 대상이며 미참여시 단품으로 출고)
    고속충전케이블+고속충전어뎁터+유심핀세트+그립톡+무상보증15일+무료배송

✔ 매장 직접 내방시 ""3천원"" 추가할인 ✔

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

💚 상품상세 💚

✔ 모델명 : 갤럭시워치4클래식 42MM LTE
✔ 색상 : 실버
✔ 외관등급 : A급
✔ 통신사 : SKT / KT / LG U+ / 선불 or 알뜰유심 모두 사용가능

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

💚 구매방법 💚

✔ 택배거래 ✔
✔ 퀵 서비스 거래 ✔ (고객부담 주소 말씀해주시면 비용확인해드려요)
✔ 매장 내방 ✔
✔ 카드결제 ✔ (매장내방시에만 가능하며 , VAT10%별도)

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

🏠 경기도 평택시 신장동 319-16 1층 🏠
    평일 오전10시-오후8시 , 주말 오전11시-오후8시 운영

🚗 공영주차장 주소 : 평택시 신장1로28 (1시간30분 무료) 🚗

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

💚 필독사항 💚

✔ 실물을 직접 촬영 후 업로딩된 게시물입니다 ✔

✔ 기능 불량으로 인한 AS기간 ""15일""입니다 (소모품은 해당되지않아요) ✔

✔ 상품 결제후 단순변심으로 인한 교환 및 환불은 정책상 불가하니 꼭 참고해주세요 ✔

✔ 구매시 위와 같은 내용들을 명시함으로 간주합니다 ✔",웨어러블(워치),경기도 평택시 신장1동,https://m.bunjang.co.kr/products/197587262?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
"[미개봉]갤럭시워치5프로_그레이티타늄, 워치사전풀패키지","420,000",0,31,"토탈 42만원이예요~~
미개봉인 워치5프로,블루투스버젼, 그레이티타늄, 사전예약사은품패키지 모두 포함이구요

직거래는 영등포역 부근
택배는 편의점 택배로 +3000원 추가입니다",웨어러블(워치),서울특별시 성북구 종암동,https://m.bunjang.co.kr/products/198359870?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
[미개봉] 갤럭시 워치 5 블루투스 새상품 (골프에디션 있어요),"269,000",1,67,"모두 새상품이고 입금 확인 후 주문합니다.
기종 6개 중 하나만 선택 해 주세요. 

1. 갤럭시 워치 5 Pro 블루투스 45mm
(블랙 티타늄 / 그레이 티타늄)
499,000원 -&gt; 449,000원

2. 갤럭시 워치 5 블루투스 44mm
(사파이어 / 그라파이트 / 실버)
329,000원 -&gt; 299,000원

3. 갤럭시 워치 5 블루투스 40mm
(핑크 골드 / 그라파이트 / 실버)
299,000원 -&gt; 269,000원

4. 갤럭시 워치 5 Pro 골프에디션 블루투스 45mm
(블랙 티타늄)
549,000원 -&gt; 499,000원

5. 갤럭시 워치 5 골프에디션 블루투스 44mm
(그라파이트)
379,000원 -&gt; 349,000원

6. 갤럭시 워치 5 골프에디션 블루투스 40mm
(그라파이트)
349,000원 -&gt; 319,000원


자세한 사항은 문의 주세요.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198359721?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
삼성 갤럭시워치5프로 블루투스 45mm(블랙티타늄/미개봉),"410,000",0,26,"갤럭시 워치5 프로 미개봉 팝니다
구매는 9.1 쿠*을 통해 구매 했습니다
사용하기위해 구매 했는데개인적인 사정에 의해 판매합니다
제풍사양은 사진을 통해 확인 하시면 됩니다
직거래 장소는 미남역 사직 야구장 근처 입니다
많은 연락주세요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198359252?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치5 40mm 실버+풀커버 스타일링 케이스,"250,000",3,112,"워치5 40mm 실버 블루투스 + 풀커버 스타일링 팩
배송비 포함 25에 넘겨요! 
선물받아서 배송왔는데 저는.. 갤럭시로 넘어갈 
생각이 없습니다..하하

직거래는 평내호평역이나 
광나루역.강변역.가능합니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198010470?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
"갤럭시 워치 스트랩 팝니다.(4,5호환)","20,000",2,170,"깐적없는 진짜 새상품입니다. 검은종이에 양면테이프로 붙어있습니다.

반택 일반택배 가능합니다.",웨어러블(워치),경기도 부천시 소사본3동,https://m.bunjang.co.kr/products/197602049?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 액티브2 40mm 알루미늄 로즈골드,"110,000",1,17,"구매한지 1년 됐습니다.
필름을 붙여놨는데 필름 살짝 까진 것 말고는 아무 이상 없습니다. 필름 때면 아무 이상 없이 깔끔합니다.

구성품
-밀레노이즈 로즈골드 스트랩
-메탈 스트랩
-오랜지 여러색 섞여 있는 밴딩 스트랩
-커버 케이스 로즈골드
-커버 케이스 실버
-충전기
-박스

스트랩 색이 약간 바랬고 로즈골드 스트랩은 연결 부위가 살짝 떼질려고 합니다. 착용하는 데는 아무 문제 없습니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198357833?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 46mm,"93,000",1,16,갤럭시워치 46 구입해서 사용하고 1년이상은 보관만 해서 판매합니다 상태 정상작동. 베젤링 새것드립니다.  시계줄은 디버클달린 가죽으로 교체했고요. 실리콘밴드 새것(사진참조) 있습니다.  우체국 택배 포함 가격 이에요,웨어러블(워치),전국,https://m.bunjang.co.kr/products/198355747?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치4 클래식 46mm - S급(액세서리 풀장착),"300,000",0,142,"하드 케이스, 밀레니엄 루프 줄, 베젤링 커버, 이너 베젤링 커버, 강화유리 필름

전부 사비로 구입하여 부착했습니다. 흠집 1도 없습니다.",웨어러블(워치),경기도 시흥시 정왕2동,https://m.bunjang.co.kr/products/198253620?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 스포츠 스트랩 실버 M/L,"18,000",7,1483,미개봉 새상품 입니다,웨어러블(워치),전국,https://m.bunjang.co.kr/products/165951243?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 4,"150,000",0,46,"갤럭시 쓰다가 아이폰으로 바꿔서 팔아요
몇 번 안 써봐서 상태도 A급 입니다",웨어러블(워치),경기도 부천시 성곡동,https://m.bunjang.co.kr/products/198350817?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 정품 스포츠익스트림 S/M 판매합니다,"10,000",0,16,사용감있고 찍힘있어요 박스는 없어요 천호역 강동구청역 미사역 직거래 원해요,웨어러블(워치),서울특별시 강동구 천호제1동,https://m.bunjang.co.kr/products/198350526?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 44mm 블랙 골프에디션(미개봉),"180,000",6,67,"갤럭시워치4 44mm 블랙 골프에디션 미개봉 새상품
판매합니다.

연락처 : ***-****-****
지역 : 경기도 구리시 수택동, 구리역
방법 : 직거래, 택배 거래",웨어러블(워치),경기도 구리시 수택3동,https://m.bunjang.co.kr/products/198349469?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치4 클래식 42,"150,000",11,128,"4달전 구매했고 사용응 많이 안했습니다
정품충전기 같이 보내요",웨어러블(워치),서울특별시 관악구 청림동,https://m.bunjang.co.kr/products/198348759?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 5 대리구매,"25,000",0,30,"편하신 방법선택해주세요
1. 상품금액 + 25,000원 입금 해 주시면 원하는 주소로 받기 

2.  만나서 1번 가능
직거래장소 : 구로역 금천구청역 가산역 가능",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198348370?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
